"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__BreedTypeInbred","m__est__mean.QTL.add","m__est__BreedTypeInbred:mean.QTL.add","m__se__(Intercept)","m__se__BreedTypeInbred","m__se__mean.QTL.add","m__se__BreedTypeInbred:mean.QTL.add","v__est__(Intercept)","v__est__BreedTypeInbred","v__est__var.QTL.add","v__est__BreedTypeInbred:var.QTL.add","v__se__(Intercept)","v__se__BreedTypeInbred","v__se__var.QTL.add","v__se__BreedTypeInbred:var.QTL.add"
"892","A","3","umc1394",1891.81,-1.97494265150113e-13,1,0,1,-1.97494265150113e-13,1,7106.25915043417,-1229.08316042024,-911.783394273106,1165.16238969533,536.909646269619,577.755620328277,456.911977498124,507.045604025536,16.5679123029182,-0.559603099820884,-0.138054019879723,0.313028708298055,0.323341296157715,0.365302635640785,0.302458100545984,0.339454197439136
"893","A","3","umc1970",1898.21,0,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,7106.06541439941,-1166.85088922862,-911.547565535121,1042.86259123121,536.910796652372,579.275342613315,456.974822086147,503.5371551069,16.5679167163689,-0.592712441667636,-0.138021451120253,0.336150271546976,0.333899299524523,0.380198411036078,0.312366889971105,0.348370557281703
"894","A","3","IDP3785",1898.48,0,1,0,1,0,1,7106.25904774443,-1112.17570984903,-911.779937944569,963.001417071586,536.910765193968,580.149068310033,456.912408577463,501.738480685407,16.567914104823,-0.589808223168692,-0.138055952854944,0.327971557863639,0.337391512657489,0.385010517004216,0.315600875517546,0.351078228258809
"895","A","3","umc2071",1899.21,0,1,0,1,0,1,7106.25907716814,-1112.15716683058,-911.783369920273,962.980230987664,536.90960746161,580.148526115703,456.91193304937,501.73606900874,16.5679122644949,-0.589801647883114,-0.138053979098121,0.3279595208346,0.337360889511106,0.384975999796226,0.315572216523404,0.351044975920603
"896","A","3","asg64",1899.61,0,1,0,1,0,1,7106.25788931557,-1112.12398958828,-911.769736932198,962.922580018742,536.913424611377,580.151838305623,456.913767703119,501.736194746265,16.5679181961516,-0.589807024552282,-0.13805937244792,0.327962592188336,0.33731192820747,0.384919479114008,0.315526418178138,0.350992443583131
"897","A","3","mmp158a",1901.81,0,1,0,1,0,1,7108.49483730443,-1114.68335374465,-914.547249626562,966.128997032744,537.069263466505,580.295784157358,457.152843262977,501.983932822373,16.5675856266064,-0.589552814438017,-0.137770252078523,0.32780187844346,0.338956486289716,0.386751401170054,0.317062953204513,0.352689100385226
"898","A","3","AY112199",1904.79,0,1,0,1,0,1,7106.21696402731,-1112.08686565088,-911.876403860628,963.028748166177,536.907479117145,580.147417414049,457.00144916378,501.820962866027,16.5679043600005,-0.589790391674146,-0.138050160400083,0.327958046123703,0.337300570962698,0.384907818652881,0.315572913797743,0.351036262346586
"899","A","3","umc1892",1905.51,0,1,0,1,0,1,7106.26940260086,-1067.47616890469,-911.800942484804,901.739888717809,536.909043722783,580.201449585593,456.916336713826,501.353425632816,16.5679063204915,-0.599632090482489,-0.138044894973134,0.335801637861434,0.31955032688549,0.365123780761363,0.298913204684861,0.332260097050539
"900","A","3","php20905",1907.21,0,1,0,1,0,1,6913.70111958196,-1008.34287632251,-665.543154216045,845.685624620519,524.525876468676,568.710408844669,483.618561330001,526.694375369471,16.5743177267188,-0.574443380382424,-0.120224554109594,0.288403277636828,0.328830525006401,0.376626949126544,0.330995699236609,0.365606326145375
"901","A","3","umc2049",1908.71,0,1,0,1,-1.97494265150113e-13,1,6913.3187312649,-1087.15561651246,-664.798895272512,970.415735077998,524.52795149673,568.405047051657,483.767379730397,527.351561280937,16.5742829107237,-0.560438618376768,-0.119992100660726,0.270642770892946,0.320774099193604,0.366478775236795,0.322927168932003,0.357326607394643
"902","A","3","mmp38",1912.61,0,1,0,1,0,1,6689.01151149555,-875.838028754048,-180.98312003543,481.26385894897,537.404782973217,581.94379973262,485.72430058872,528.548983347421,16.5672192913631,-0.574075960168346,-0.048820349020748,0.214368485212408,0.340073131656467,0.388604400760836,0.318104715556211,0.354888559475227
"903","A","3","gpm668e",1912.81,0,1,0,1,1.97494265150113e-13,1,6615.48658331753,-894.238385599748,-45.6654149858214,421.774305232163,558.915692508913,606.720463494088,475.622012362869,516.138870341549,16.5732846312824,-0.557957516985223,-0.0491231857456822,0.169496994230953,0.338729998759478,0.38784961253082,0.297487259563245,0.332890034488446
"904","A","3","umc121",1924.31,-1.97494265150113e-13,1,0,1,0,1,6475.47454716405,-671.191265105854,180.33250309986,95.5344803066206,557.06882757302,607.44444649988,470.946650799234,509.426243583544,16.605494344304,-0.515324208942269,-0.115819834974464,0.158733237887803,0.345780672150416,0.396645104441002,0.315770155076969,0.350401420155489
"905","A","3","gpm713",1926.77,0,1,0,1,0,1,6515.16789947022,-720.772063225836,116.970417816453,172.613130840312,553.013600096459,603.300706652216,466.560796700783,505.11873769939,16.6072375186218,-0.518148268417912,-0.120079635275156,0.163621207735348,0.338472692052311,0.388750648894815,0.309660933183989,0.343870790435209
"906","A","3","asg30c",1928.01,1.97494265150113e-13,0.999999999999901,0,1,0,1,6626.84571951122,-762.648485616876,-80.0089605266752,299.217573906443,527.771632567916,579.457694204254,497.71817215269,534.66345400926,16.5686650775773,-0.44924590586163,-0.0541774324153122,0.0668696934149896,0.339690747388829,0.39056502043704,0.333260382867459,0.36801550553821
"907","A","3","csu32a",1930.01,1.97494265150113e-13,0.999999999999901,0,1,0,1,6621.73519418267,-758.738356858012,-70.3649782897399,291.220898479535,528.099089016915,579.766634896959,498.12270609841,535.0516446841,16.569944936643,-0.450278606092315,-0.0568174836868595,0.0691088263335852,0.337152551324452,0.38764688574466,0.331436938132285,0.365889789243977
"908","A","3","umc1458",1937.21,0,1,0,1,0,1,6448.94750636453,-666.068849297737,238.014343958315,30.4432007028837,551.953144396862,610.407938483831,463.452900100509,501.341540150096,16.6203942287163,-0.480133409776625,-0.159348613061339,0.144576779404825,0.350049101505339,0.408272389249886,0.327508155469543,0.362473436815673
"909","A","3","gpm770",1938.67,0,1,0,1,0,1,6547.80861677699,-728.586212290954,80.091589543988,166.247695915331,530.392394969639,586.28727833366,482.413064156495,519.390330819639,16.6133029308457,-0.496012138152343,-0.175234063565831,0.18741353090362,0.324146385455525,0.378612755800941,0.335218244153607,0.367118320993734
"910","A","3","gpm336b",1938.92,0,1,0,1,0,1,6566.69507333992,-744.411868673454,39.1881934429219,204.20809737945,531.262577142691,587.274960875223,489.698282990831,526.487075318068,16.6122498915015,-0.493135237050407,-0.171058121467757,0.181396426112322,0.323822838153632,0.378068952499282,0.337926501889785,0.369661201342353
"911","A","3","IDP3906",1942.08,0,1,0,1,0,1,6566.80995348914,-742.093370797159,38.9638912329205,185.426689871658,531.23925723224,593.005296974376,489.75758636526,525.239292100587,16.6121952201945,-0.440067637950885,-0.170935167272922,0.12256160167348,0.316241782281111,0.37173555766267,0.330039525149344,0.360217445383684
"912","A","3","bnlg1325",1943.28,0,1,0,1,0,1,7115.1564205308,-1164.82093756137,-1331.76235572921,1430.61160222898,488.814780640444,551.108211521626,527.326732749309,560.808611266863,16.4906487076642,-0.297556944915441,-0.0607666047523582,-0.0163746331472217,0.327312942121125,0.382411202385669,0.370451364097695,0.401553424173939
"913","A","3","bnlg1144",1947.01,0,1,0,1,0,1,7070.06999062031,-1100.17255518458,-1146.03158181758,1220.06750711446,496.971738044798,559.117527578002,540.286089674879,573.240213955882,16.4998325355702,-0.3049971542055,-0.0304099278817362,-0.0475031565174962,0.331254993955252,0.386384548380544,0.368588996891377,0.400000543254796
"914","A","3","gpm783",1953.62,0,1,0,1,0,1,7052.33017517565,-1155.1689394561,-899.161439970611,1064.81725143079,502.806623223434,560.034381529906,512.891597057616,549.006991358746,16.4723625722755,-0.343394900860082,0.0519016667137031,-0.049252478062424,0.322666161949372,0.373395023586685,0.316571498486489,0.349875058600061
"915","A","3","gpm854",1960.35,0,1,0,1,0,1,6888.2072063252,-776.606473777025,-451.571596256126,349.963505228504,546.128110066588,599.264609847052,488.510718488735,528.379744946738,16.5114089019927,-0.383030297586049,0.0277040464293993,-0.0222028814254457,0.324008783767719,0.369340650660816,0.28463245037308,0.319090380625387
"916","A","3","gpm648",1965.41,0,1,0,1,0,1,6665.89510464229,-433.043709575549,-106.162189660027,-160.82369293852,541.645831325159,592.218223878214,478.042459352903,517.939868965242,16.4403503518763,-0.326851602619212,0.123416876434822,-0.105330982166724,0.329429878045402,0.371423034785774,0.268376248057724,0.303267016354287
"917","A","3","bnlg1647",1973.31,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6752.96620165539,-663.007053002042,-219.35675398013,146.831070326915,562.540597260015,611.29097812314,489.789401959935,528.867980218734,16.4782180953415,-0.411998379183006,0.0763727506158933,0.00289579151684427,0.367493629637924,0.414682641445807,0.305741720709991,0.341806353655236
"918","A","3","lim66",1994.81,0,1,0,1,0,1,6392.37713375788,-283.700775821629,618.757581769199,-717.601338818721,469.534317131362,531.729754269085,689.867133473872,716.33606971627,16.4667818892013,-0.284962477354829,0.171622757277997,-0.236910286919984,0.317033764793334,0.371865979274704,0.401541756206763,0.430837225117953
"919","A","3","umc2258",1997.81,0,1,0,1,0,1,6392.01479747195,-475.348553814294,619.908964424572,-485.698437807544,469.542136400315,529.111188078089,690.105268580862,717.008972935052,16.4666809307812,-0.39197470670537,0.17181335192829,-0.107241456136067,0.291875832651841,0.345251647325553,0.369751288603945,0.395961929249103
"920","A","3","bnlg1447",1999.41,0,1,0,1,0,1,6407.03428057299,-488.192618069744,560.927560869385,-430.439032232673,470.763028547789,530.985053344648,694.573555888859,721.230857271822,16.4655623053037,-0.384562767591851,0.177220188323072,-0.119915037807397,0.302206336964025,0.357586735931734,0.382699650069893,0.409700175545397
"921","A","3","umc2259",2001.71,0,1,0,1,0,1,6448.81812128652,-533.768130870738,397.62136650733,-269.83234479006,476.232960864711,540.370575189195,700.037019488806,726.21982735652,16.4634039051268,-0.353420986292529,0.184701031827196,-0.160734864182887,0.292477854785317,0.347388983805709,0.368124988872632,0.393848585348883
"922","A","3","mmp79",2009.31,0,1,0,1,0,1,7001.285298455,-937.826354613289,-1053.46302908353,1011.98094690833,488.978025209564,546.535166797993,554.932015729581,588.805777869316,16.4943107161029,-0.354372388513553,0.0030237761271124,-0.0113995226323623,0.299821600339175,0.349048522683513,0.339438122997026,0.369043155232996
"923","A","3","gpm547a",2010.18,0,1,0,1,0,1,7023.9167374451,-965.046453561805,-1171.24955695898,1135.18649558382,486.854376420544,545.264098878069,566.714530952138,600.167709255738,16.4930698330901,-0.336825269686124,-0.0129517014621573,-0.0173201107062213,0.294613842031997,0.343112100681705,0.346424007398374,0.375198425004808
"924","A","3","mmp186",2015.31,0,1,1.97494265150113e-13,0.999999999999901,0,1,6839.63424468106,-778.725281340135,-726.093190954284,681.222652063971,476.229984439737,536.365837106149,646.900534358778,674.746472454894,16.4664888355841,-0.221962251462495,0.144351809197861,-0.331404396651371,0.31345247367351,0.36237159872234,0.377549825750992,0.409526361153801
"925","A","3","gpm580b",2017.5,0,1,0,1,0,1,6842.6724257235,-790.603849223168,-734.660454747329,701.959302146537,476.159398451972,535.969598445757,648.342577034833,676.413171729166,16.4654332013051,-0.222449457138519,0.146177451384644,-0.333053666607414,0.310966245667796,0.35926501533128,0.374880254073984,0.406915440477897
"926","A","3","gpm423a",2017.7,0,1,0,1,0,1,6841.753564957,-790.202068457961,-732.655100094584,700.730652982815,476.085463274373,535.874890821522,648.364649962223,676.420153393001,16.4655205086272,-0.222579760952255,0.146276621937291,-0.333218376436899,0.310558185592051,0.358785948383655,0.374419107814986,0.406410776952556
"927","A","3","asg48a",2022.71,0,1,0,1,0,1,6876.94062662121,-714.271250042407,-801.386462085421,594.207176712829,474.977968461607,532.580031337738,627.78834763519,656.559106407342,16.4581363854377,-0.229337742980776,0.142852015298267,-0.318862649037686,0.32282617343047,0.371454835060167,0.378546927121534,0.412587450070819
"928","A","3","bnl8.35a",2023.41,0,1,0,1,0,1,6877.01960122529,-714.340563966238,-801.608981466097,594.662757197006,474.977273081864,532.645372514716,627.777952082039,656.535913512821,16.4581332087727,-0.228795074964779,0.14283457300418,-0.319674491581433,0.327274602485152,0.376603566698421,0.38376308943402,0.418263096627945
"929","A","3","npi276a",2024.01,0,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6876.93689002909,-714.921476351594,-801.058829413962,596.467469970863,475.015913393104,533.034483090597,627.931363380499,656.743115575909,16.4580778335755,-0.226393143282164,0.142994923960727,-0.32304597013727,0.339102676867975,0.390435206336484,0.397649607416475,0.433507496326188
"930","A","3","uaz159b",2027.31,0,1,0,1,0,1,7082.91475613576,-821.048562005853,-1199.85361026857,812.730087750467,467.243120479218,523.210535173325,593.703878192165,625.490704343702,16.3934918267062,-0.187266137555856,0.1775643128554,-0.336017549349841,0.285039273538406,0.325818796598363,0.3132277075,0.345758055919379
"931","A","3","umc1030",2029.01,0,1,0,1,0,1,7083.43541305014,-857.238683808412,-1197.84173772481,865.756140593356,467.300855667094,522.134520944793,592.687822925389,626.451733530076,16.3932926969331,-0.206052407049866,0.177283973108264,-0.291332090627612,0.285004781064699,0.325665687646091,0.312612707889079,0.345897297406042
"932","A","3","gpm810a",2029.72,0,1,0,1,0,1,7083.40319964425,-877.635972572478,-1197.36754512613,901.556564528049,467.308036535845,521.706915184236,592.863842323068,626.377128174846,16.3931319382062,-0.212483130299518,0.177635268550053,-0.275580423184843,0.31032666300242,0.354496988817151,0.340386796821632,0.375905034698401
"933","A","3","gpm420c",2031.65,0,1,0,1,0,1,7460.79380279805,-1327.01215549011,-1683.0741655275,1529.39145267389,459.211115973993,517.944145184372,512.41973717972,548.665180005708,16.2898819207404,-0.0977187476482109,0.167139969313392,-0.264103404214524,0.315548039522674,0.359821585704661,0.309577955863107,0.344269069646803
"934","A","3","umc1772",2033.51,0,1,0,1,0,1,7460.71774388127,-1326.87642361911,-1685.29421150011,1531.16952974429,459.142128608792,517.743691385767,511.63794324782,547.976207273062,16.2906903253851,-0.0996757138952037,0.16534130874624,-0.260598005742944,0.317373951327789,0.361885857503284,0.311366331059583,0.346304306466094
"935","A","3","npi446",2033.81,0,1,0,1,0,1,7460.7178878656,-1295.87438317383,-1685.29413140344,1492.03721569312,459.14199975998,519.447840653168,511.63784062425,547.318031357211,16.2906902641258,-0.0903159251650973,0.165341424047101,-0.274217622909023,0.323932784762699,0.370274803701136,0.317801010403793,0.352963902138988
"936","A","3","IDP697",2033.83,0,1,0,1,0,1,7460.71796178568,-1332.55184791689,-1685.29250670932,1542.42488640408,459.142412694592,519.41895140623,511.637944083496,547.820801025444,16.2906910477042,-0.0858839062480622,0.165340592506716,-0.281245061536104,0.319948443322163,0.365535154588435,0.31389209437509,0.349278556427441
"937","A","3","umc2000",2036.91,0,1,0,1,0,1,7337.17118133876,-1199.42959022386,-1519.05070487389,1356.64329899505,468.058325342804,526.629237855917,526.443153624189,561.955273399994,16.3443494891466,-0.134207535078548,0.142778208099959,-0.274075796267813,0.330674525772018,0.377742668285039,0.332838364189551,0.370030964210735
"938","A","3","umc1608",2038.01,0,1,-1.97494265150113e-13,1,0,1,7136.02155224261,-928.345515880734,-962.031067115517,701.225553999487,478.587889185064,536.395357652651,533.185385363434,567.363519876804,16.3362045697485,-0.130667448919364,0.230709924247525,-0.355815609357612,0.345365547703794,0.392616869836368,0.323071329511839,0.361294850824144
"939","A","3","gpm320d",2040.36,0,1,0,1,0,1,7263.77139285554,-1039.72573454414,-1135.69984862884,842.666399984739,470.014579206321,526.503585033086,522.733958235573,558.075541285569,16.2833169611239,-0.100609564966733,0.259794872283087,-0.351064352126114,0.328309075750488,0.371707786595753,0.300364350610515,0.33678609256615
"940","A","3","umc2158",2046.61,-1.97494265150113e-13,1,0,1,0,1,6990.0959904289,-855.308988166255,-779.243871488135,614.478202553518,489.591766165094,542.515092924354,542.919506451697,578.321990876643,16.4184951922275,-0.244010874446618,0.158381058320676,-0.230533353751599,0.325641732268512,0.369987213919778,0.319739805354219,0.356253603838746
"941","A","3","umc1495",2047.41,0,1,0,1,0,1,6989.24001105128,-853.88968720937,-777.729083665014,611.917764498427,489.512242739297,542.402196302519,542.360147855795,577.776489706899,16.4187897735675,-0.244383844457342,0.158110282047715,-0.230241502442405,0.326377830997122,0.370812879158517,0.320210818932921,0.356832190623465
